"latitude","longitude","brightness","acq_date","bright_t31","frp"
"-15.378","126.862","355.6","2019-10-03","323.2","52.3"
"-15.38","126.872","342.2","2019-10-03","321.2","20.9"
"-15.385","126.842","363","2019-10-03","316.9","73.7"
"-15.386","126.852","436.6","2019-10-03","334.1","531.3"
"-15.387","126.861","387.9","2019-10-03","326","165.6"
"-15.389","126.87","368.7","2019-10-03","323.2","84.1"
"-15.39","126.879","357.8","2019-10-03","322.7","50.3"
"-15.396","126.86","383.8","2019-10-03","322.4","146.4"
"-15.398","126.869","404.6","2019-10-03","331.7","253.5"
"-15.528","129.897","369.1","2019-10-03","325.1","121.7"
"-15.399","126.878","377.5","2019-10-03","326.8","111"
"-15.4","126.887","365.3","2019-10-03","324.2","68.4"
"-14.253","126.911","366.6","2019-10-03","319.6","80.4"
"-13.886","132.984","355.3","2019-10-03","313.3","144.6"
"-13.888","133.002","327.8","2019-10-03","312","22.4"
"-13.896","132.964","338.7","2019-10-03","312.7","55"
"-13.898","132.982","335.6","2019-10-03","312.8","45.3"
"-12.325","132.712","336.3","2019-10-03","300.3","58"
"-15.409","126.886","348.8","2019-10-03","323.2","30.7"
"-15.408","126.877","360.1","2019-10-03","323","58.5"
"-15.407","126.867","359.9","2019-10-03","321.6","61.4"
"-15.405","126.858","346.7","2019-10-03","319.2","33.7"
"-15.41","126.952","332.6","2019-10-03","319.9","9.1"
"-15.406","126.924","346","2019-10-03","323","26.2"
"-12.338","132.726","334.2","2019-10-03","306.3","45"
"-13.816","132.858","336.2","2019-10-03","313.4","45.2"
"-13.818","132.875","342.6","2019-10-03","313.7","69.6"
"-13.82","132.892","341.9","2019-10-03","313.7","66.9"
"-15.514","130.017","337.5","2019-10-03","318.9","22.3"
"-15.513","129.935","342.3","2019-10-03","323.8","23.7"
"-15.515","129.946","338.9","2019-10-03","322.6","17.9"
"-15.52","129.91","341","2019-10-03","324.2","22.1"
"-14.28","126.907","349.8","2019-10-03","322.8","33.8"
"-15.522","129.922","344.8","2019-10-03","322.8","31.2"
"-16.489","124.235","331.7","2019-10-03","315.5","15"
"-16.491","124.246","340.3","2019-10-03","314.9","32"
"-15.523","129.933","357.4","2019-10-03","323","69.6"
"-15.525","129.945","365.4","2019-10-03","324.8","102.6"
"-15.526","129.956","361.9","2019-10-03","324.8","89.6"
"-14.279","126.898","412.5","2019-10-03","331.5","310.1"
"-14.277","126.889","360.8","2019-10-03","319.2","63.6"
"-14.265","126.994","347.1","2019-10-03","322.7","30.6"
"-15.529","129.98","337.3","2019-10-03","321.2","21.3"
"-15.531","129.991","351.6","2019-10-03","321.6","55.8"
"-15.532","130.003","383.1","2019-10-03","322.8","200.1"
"-15.534","130.015","336.5","2019-10-03","316.8","22"
"-15.527","129.886","363.2","2019-10-03","322.7","97.3"
"-15.538","129.967","353.5","2019-10-03","320.1","64"
"-12.455","135.645","321.5","2019-10-03","300.1","26"
"-15.541","129.99","366.3","2019-10-03","322.4","112.7"
"-15.542","130.002","341.7","2019-10-03","318.7","33.1"
"-15.567","126.83","335.4","2019-10-03","320","11.6"
"-15.621","131.146","343.9","2019-10-03","318.1","50.3"
"-15.636","131.087","340.3","2019-10-03","318.3","41.1"
"-15.652","131.128","359.6","2019-10-03","319.5","110.9"
"-15.638","131.08","333.5","2019-10-03","317.2","25.3"
"-15.566","126.821","334.6","2019-10-03","322","9.2"
"-15.653","131.107","344.4","2019-10-03","316.5","51"
"-15.654","131.121","348.4","2019-10-03","317.3","66.1"
"-15.656","131.135","350.4","2019-10-03","317.9","75.1"
"-12.544","136.3","324.5","2019-10-03","298.4","74.7"
"-12.548","136.305","323.3","2019-10-03","298.3","66.8"
"-15.594","126.826","339.4","2019-10-03","321.3","16.8"
"-15.612","126.826","345.3","2019-10-03","322.8","28.3"
"-15.614","126.836","342.2","2019-10-03","320.9","23.7"
"-15.621","126.825","334.4","2019-10-03","321.2","11.5"
"-13.02","130.335","328.9","2019-10-03","308.2","22.1"
"-12.109","136.295","331.3","2019-10-03","300","112"
"-12.113","136.324","322.7","2019-10-03","300.8","59.3"
"-12.106","136.288","328.3","2019-10-03","299.5","94.2"
"-12.109","136.318","326.8","2019-10-03","300.7","85.6"
"-16.47","123.85","340.1","2019-10-03","318.2","30.6"
"-15.537","129.884","410.2","2019-10-03","324.6","409.2"
"-15.538","129.896","369.1","2019-10-03","319.3","126.2"
"-15.539","129.978","406.7","2019-10-03","325.3","380.9"
"-15.619","131.133","344.9","2019-10-03","319.1","52.7"
"-15.536","129.955","367.4","2019-10-03","323.3","115.9"
"-13.882","132.949","334.4","2019-10-03","313","37.3"
"-13.423","132.447","332.3","2019-10-03","311.2","31.7"
"-15.683","134.551","334.5","2019-10-03","307.9","72.6"
"-15.368","131.485","340.2","2019-10-03","321.4","37.1"
"-15.247","131.528","350","2019-10-03","318.9","73.5"
"-13.409","132.433","333.7","2019-10-03","311.6","33.1"
"-15.237","131.456","386","2019-10-03","319.6","290.6"
"-15.199","131.417","347.8","2019-10-03","321.7","60.7"
"-15.213","131.358","333.3","2019-10-03","318.2","18.5"
"-13.411","132.449","328.3","2019-10-03","311.7","20.5"
"-15.225","131.437","337","2019-10-03","319.6","19.4"
"-15.279","131.503","341","2019-10-03","320.6","34.4"
"-15.7","134.542","329.9","2019-10-03","305.7","53.2"
"-15.251","131.463","343.3","2019-10-03","319.2","43.3"
"-15.28","131.518","352.6","2019-10-03","321.3","80.4"
"-15.24","131.464","365.6","2019-10-03","318.1","144.2"
"-15.247","131.522","338.3","2019-10-03","318.8","32.6"
"-15.227","131.451","353.3","2019-10-03","322.7","80.8"
"-15.267","131.505","354.2","2019-10-03","319.5","85.6"
"-15.685","134.576","326.9","2019-10-03","305.2","33"
"-15.229","131.466","366.4","2019-10-03","324.5","149.9"
"-15.238","131.45","356.3","2019-10-03","318.1","93.3"
"-15.21","131.416","337","2019-10-03","321.8","24.8"
"-13.882","132.991","332.3","2019-10-03","313.3","35.4"
"-15.686","134.544","333.8","2019-10-03","307.9","73.7"
"-15.695","134.493","327.2","2019-10-03","305.6","39.1"
"-15.197","131.403","343","2019-10-03","319.2","44.8"
"-15.697","134.55","335.2","2019-10-03","306.1","80.1"
"-13.256","132.317","331.6","2019-10-03","311.2","18.5"
"-15.249","131.537","345.7","2019-10-03","318.8","57.1"
"-15.7","134.575","324.2","2019-10-03","304.6","23.3"
"-15.239","131.47","353.2","2019-10-03","317.9","83"
"-15.703","134.567","325.6","2019-10-03","305.1","32"
"-15.689","134.569","333.8","2019-10-03","306.1","74.6"
"-15.249","131.543","335.4","2019-10-03","318.5","23.1"
"-15.228","131.472","350.2","2019-10-03","321.9","72.8"
"-15.226","131.457","360.3","2019-10-03","323.9","117.6"
"-27.653","127.544","365.1","2019-10-03","321.1","114.4"
"-28.206","128.39","342.3","2019-10-03","315.4","46.6"
"-28.197","128.406","382.6","2019-10-03","322.8","250.9"
"-28.258","128.368","339.2","2019-10-03","317.7","34.8"
"-27.651","127.531","345.5","2019-10-03","318.5","46.6"
"-28.26","128.383","334.1","2019-10-03","317.8","21.6"
"-28.208","128.405","359.5","2019-10-03","315.7","112.2"
"-28.194","128.413","348.2","2019-10-03","318.2","66.5"
"-28.226","128.372","334.9","2019-10-03","317.3","26.1"
"-28.193","128.398","365.1","2019-10-03","321.4","139.2"
"-27.642","127.546","334.2","2019-10-03","318.8","19.4"
"-28.249","128.384","332.7","2019-10-03","317.2","17.4"
"-28.248","128.369","342.2","2019-10-03","320.1","42.4"
"-28.196","128.391","358.8","2019-10-03","319.8","109.5"
"-20.446","119.033","332.8","2019-10-03","314.5","37.2"
"-32.857","116.431","316.7","2019-10-03","295.5","27.6"
"-26.152","127.31","339.9","2019-10-03","321.4","24.6"
"-42.421","146.526","314","2019-10-03","287.4","15.3"
"-42.486","147.47","312.7","2019-10-03","296.3","12.9"
"-42.145","147.205","304.7","2019-10-03","294.1","5.9"
"-36.143","143.596","315.3","2019-10-03","299.5","8.3"
"-36.145","143.584","316.3","2019-10-03","300.8","9.6"
"-37.286","143.151","400","2019-10-03","307.3","271.9"
"-37.288","143.139","328.5","2019-10-03","299.7","25"
"-37.598","148.102","313.4","2019-10-03","301.3","14.7"
"-37.587","148.098","312.4","2019-10-03","301","12.7"
"-37.588","148.113","313.1","2019-10-03","300.5","13.5"
"-37.592","148.093","314.9","2019-10-03","302.1","16.6"
"-36.557","141.171","327.8","2019-10-03","303.7","19"
"-36.548","141.169","327.4","2019-10-03","302.4","17.6"
"-36.55","141.157","338.6","2019-10-03","304.3","33.4"
"-36.168","141.185","324.5","2019-10-03","302.8","14.7"
"-36.555","141.182","319.6","2019-10-03","302.8","10.2"
"-37.411","144.436","307.9","2019-10-03","296.7","7.2"
"-37.303","144.401","313.9","2019-10-03","296.8","10.8"
"-31.612","145.947","329","2019-10-03","309.8","29.9"
"-31.615","145.929","326.6","2019-10-03","311.9","23"
"-27.625","148.969","330.6","2019-10-03","304.3","108.8"
"-27.626","149.002","329.6","2019-10-03","304.9","100.9"
"-27.634","148.967","322.9","2019-10-03","303.3","52.5"
"-27.617","149.004","336.7","2019-10-03","306.6","162.6"
"-27.611","148.998","327.9","2019-10-03","307.1","82.9"
"-20.74","139.47","333","2019-10-03","313.1","14.5"
"-27.319","148.047","327.1","2019-10-03","312.1","56.9"
"-27.321","148.039","327.1","2019-10-03","312.3","60.3"
"-34.218","142.309","323.1","2019-10-03","312.5","8.1"
"-15.495","126.633","349.1","2019-10-03","319.5","234.3"
"-14.301","129.893","334.8","2019-10-03","317.4","28.3"
"-14.299","129.91","335.5","2019-10-03","317.2","27.6"
"-14.305","129.898","336.3","2019-10-03","317.1","30.3"
"-11.802","130.916","327.2","2019-10-03","309.2","18.8"
"-12.378","136.639","331.5","2019-10-03","307.5","17.4"
"-11.806","130.922","333.3","2019-10-03","309.5","30.8"
"-14.231","129.866","330.6","2019-10-03","310.6","24.3"
"-12.437","141.742","327.1","2019-10-03","302.3","39.2"
"-12.368","136.637","335.8","2019-10-03","307.4","23.8"
"-12.417","141.781","330.6","2019-10-03","303","54.9"
"-11.854","130.888","341.6","2019-10-03","311.7","52.4"
"-14.255","126.966","342.3","2019-10-03","320.3","122.5"
"-12.067","142.718","320.5","2019-10-03","298.2","41.5"
"-12.369","141.767","336.3","2019-10-03","301.8","83.2"
"-11.865","130.97","334.7","2019-10-03","310","31.3"
"-11.627","142.098","346.6","2019-10-03","302.4","156.8"
"-12.062","133.645","342.5","2019-10-03","312.6","30.6"
"-11.854","130.969","336","2019-10-03","310.1","32.6"
"-17.177","143.426","334.2","2019-10-03","305.5","74.9"
"-12.063","142.743","326.5","2019-10-03","298.8","71.5"
"-12.047","142.771","315.8","2019-10-03","296.6","26.5"
"-16.668","124.902","326.2","2019-10-03","313.3","71.1"
"-16.671","124.898","326","2019-10-03","313.5","66.5"
"-11.607","142.09","349.5","2019-10-03","298.1","185.7"
"-12.379","132.785","355.1","2019-10-03","311.7","73.1"
"-12.38","132.774","358.5","2019-10-03","312.1","81"
"-12.374","132.788","339","2019-10-03","306","35.1"
"-12.375","132.778","344.4","2019-10-03","309.6","45.7"
"-12.361","132.807","373.9","2019-10-03","311","145"
"-12.364","132.787","331.3","2019-10-03","299.7","23.2"
"-12.354","132.785","344.1","2019-10-03","304.6","50"
"-11.621","142.092","354.7","2019-10-03","303.8","220.6"
"-11.617","142.115","349.6","2019-10-03","300.6","183.8"
"-11.617","142.073","337.9","2019-10-03","298.4","104.5"
"-11.613","142.096","372.1","2019-10-03","302.6","418.9"
"-14.237","126.871","349.4","2019-10-03","312.3","222.7"
"-14.234","126.9","400","2019-10-03","322.2","1242.1"
"-14.231","126.929","378.6","2019-10-03","319.5","670.1"
"-15.448","126.967","334.4","2019-10-03","316.3","71.5"
"-14.249","126.902","353.2","2019-10-03","319","242.4"
"-13.277","141.909","331.9","2019-10-03","299.5","63.4"
"-15.377","126.897","353","2019-10-03","318","254.6"
"-15.378","126.923","343.4","2019-10-03","316","146.8"
"-15.373","126.83","343.2","2019-10-03","317.6","160.3"
"-15.444","126.998","332.2","2019-10-03","316.5","60.6"
"-15.46","126.999","339.3","2019-10-03","319.1","111.2"
"-14.246","126.931","353.6","2019-10-03","319.9","241.7"
"-12.07","142.724","327.8","2019-10-03","298.6","76.9"
"-14.271","126.846","363.9","2019-10-03","319","411.8"
"-14.267","126.875","346.1","2019-10-03","318","161.9"
"-14.27","126.821","346.5","2019-10-03","313.7","187.1"
"-14.267","126.85","365.2","2019-10-03","318.1","415.5"
"-14.243","126.96","347.9","2019-10-03","318.4","186.7"
"-12.065","142.749","328.7","2019-10-03","298.1","83.4"
"-12.08","142.751","314.5","2019-10-03","296.4","23.6"
"-11.623","142.121","350","2019-10-03","301.1","186.2"
"-15.411","126.772","348","2019-10-03","314.4","232.2"
"-15.407","126.803","404.2","2019-10-03","328","1464.1"
"-14.034","130.186","339.9","2019-10-03","316.4","49.8"
"-14.022","130.184","331.8","2019-10-03","317","23.5"
"-15.376","126.799","334.5","2019-10-03","314.9","91.7"
"-15.395","126.77","347.8","2019-10-03","313.3","241.5"
"-15.392","126.801","360.6","2019-10-03","319.2","382.8"
"-15.371","126.803","332.2","2019-10-03","314.2","77.4"
"-15.39","126.774","347.6","2019-10-03","313.5","224.5"
"-11.815","130.937","334.6","2019-10-03","311","30.6"
"-15.387","126.805","352.3","2019-10-03","318.5","260.8"
"-15.402","126.807","400.2","2019-10-03","325.1","1328.3"
"-18.804","146.231","312.2","2019-10-03","293.2","35.2"
"-12.104","134.259","340.9","2019-10-03","309.4","29.1"
"-12.105","134.249","326.5","2019-10-03","307.3","8.3"
"-12.095","134.257","352.6","2019-10-03","310.6","52"
"-12.096","134.248","333","2019-10-03","308.9","16"
"-13.901","132.959","341.2","2019-10-03","311.8","32.5"
"-13.887","132.989","336.8","2019-10-03","287.3","31.4"
"-13.889","132.979","356.2","2019-10-03","297.2","77.9"
"-13.89","132.968","384.9","2019-10-03","315.4","192.5"
"-13.892","132.957","400.1","2019-10-03","318.9","291.4"
"-13.336","141.863","322.8","2019-10-03","300","31.5"
"-11.598","142.229","363.3","2019-10-03","300.6","335.9"
"-11.595","142.252","367","2019-10-03","300.6","380.5"
"-11.59","142.232","360.9","2019-10-03","297.2","314.3"
"-11.586","142.255","338.8","2019-10-03","296","129"
"-11.619","142.143","331.7","2019-10-03","293.6","72.4"
"-11.603","142.234","392.3","2019-10-03","302.8","783.1"
"-15.406","126.775","373.1","2019-10-03","315.3","621.4"
"-15.421","126.777","338.4","2019-10-03","315.7","121.8"
"-12.661","135.135","326","2019-10-03","304.3","13.5"
"-15.418","126.809","377.2","2019-10-03","319.9","691.1"
"-15.405","126.931","339","2019-10-03","317.5","104.8"
"-13.329","141.903","332.4","2019-10-03","300.2","62"
"-11.6","142.257","382.8","2019-10-03","302.1","612.2"
"-11.617","142.237","346","2019-10-03","299.2","168.6"
"-11.613","142.26","390.8","2019-10-03","302.6","750.9"
"-11.627","142.262","336.3","2019-10-03","298.5","99.9"
"-11.677","142.13","325.5","2019-10-03","300.6","39.9"
"-14.258","126.962","340.4","2019-10-03","320.4","115"
"-11.61","142.118","333.1","2019-10-03","295.5","81.6"
"-15.445","126.974","330.5","2019-10-03","315.6","47.5"
"-15.46","126.976","341.8","2019-10-03","319.3","135.6"
"-15.457","127.007","339.1","2019-10-03","318.2","115.4"
"-15.384","134.267","326.3","2019-10-03","301.7","14.5"
"-12.381","132.764","360.7","2019-10-03","307.1","88.4"
"-12.376","132.767","353.9","2019-10-03","311.1","67.6"
"-11.671","142.137","325.8","2019-10-03","300.1","39.3"
"-11.679","142.038","334.7","2019-10-03","298.8","85.4"
"-11.644","142.078","326.5","2019-10-03","298.3","38.2"
"-16.899","143.231","342","2019-10-03","295.2","116"
"-13.884","132.945","337.8","2019-10-03","312.3","25"
"-16.909","143.255","330.8","2019-10-03","298.7","58.2"
"-15.531","129.864","339","2019-10-03","318","47.8"
"-16.911","143.216","328.3","2019-10-03","296","45"
"-16.906","143.238","358.8","2019-10-03","298.9","247.1"
"-11.884","142.211","332.6","2019-10-03","298.4","85.7"
"-11.871","142.208","344.5","2019-10-03","298.4","157.6"
"-12.378","132.757","331.5","2019-10-03","302.8","19.1"
"-12.367","132.766","352.3","2019-10-03","290.1","65"
"-12.368","132.755","358.8","2019-10-03","305.5","84.3"
"-11.877","142.202","333.1","2019-10-03","298.6","84.4"
"-11.817","142.145","326.5","2019-10-03","297.9","59.3"
"-15.469","126.623","361.5","2019-10-03","316.2","427.3"
"-15.485","126.625","363.8","2019-10-03","320.1","452.2"
"-15.482","126.656","351.4","2019-10-03","320.9","253.3"
"-11.813","142.167","322.2","2019-10-03","298.1","42.2"
"-15.483","126.6","345.6","2019-10-03","314.4","201.4"
"-12.309","135.914","332.7","2019-10-03","311.4","14.3"
"-12.308","135.923","327.3","2019-10-03","307.3","7.3"
"-15.48","126.631","375.3","2019-10-03","321.2","682.2"
"-15.476","126.663","346.7","2019-10-03","318.9","189.2"
"-15.533","129.846","384.5","2019-10-03","323.7","406"
"-15.535","129.828","353","2019-10-03","317.6","133.4"
"-11.776","142.722","321.3","2019-10-03","296.4","46.7"
